"product_id","product_title","star_rating","review_date","review_headline","review_body","helpful_votes"
"B00P9X7V0A","LB1 High Performance New Super Cooling Fan for Qosmio X505-Q8100X 18.4-Inch Gaming Laptop (Omega Black) 3-Fan Cooling System Cooling Pad with Ergonomic 6-Level Adjustable Screen Height","1","2015-04-05","Worst POS I have ever purchased","Worst POS I have ever purchased. Demanding a refund. Cheap. One fan is broke. No variable speed. Isn't made for the X505. Do not waste your money.","0"
"B00NVV2B98","ASUS ROG G751JT-WH71(WX) 17-Inch Gaming Laptop, Nvidia GeForce GTX 970M, 16 GB RAM, 1 TB HDD (Win 10 Version)","5","2015-04-05","Five Stars","++AA all OK","1"
"B00NVV2B98","ASUS ROG G751JT-WH71(WX) 17-Inch Gaming Laptop, Nvidia GeForce GTX 970M, 16 GB RAM, 1 TB HDD (Win 10 Version)","4","2015-05-10","Four Stars","so so","0"
"B00TI6TAB2","MSI GP Series GP60 Leopard-836 15.6-Inch Gaming Laptop (Black)","4","2015-05-10","Good for the price.","Gaming Info- I bought this computer to use as for gaming but didn't have the space to buy an actual gaming rig due to living in a dorm. I like this computer a lot so far. I have not ever had a computer that can run games as well as far as comparing it to high end gaming rigs I cant. This computer is fast ,but has a lot of bloatware that I still need to get rid of. I really like the fact that  I can go into the graphics card settings and change them easily if I needed to. Game Test<br /><br />Name of game-settings-min frame-avg frame-max frame (I set max frame rate at 80)<br /><br />TF2 - maximum settings- 25-(40)-80<br />LFD2-maximum settings- 30-(45)-80<br />The Witcher 2- Low Settings- 25- (35)-60<br />Grid 2-Maximum- 40-(50)-80<br />Nosgoth-low-20-(30)-50<br />State of decay- low- 30-(40)-80<br />Bastion-maximum-45-(60)-80<br />how to survive-low-30-(45)-80<br /><br />as you can see it runs as you would expect it to run. the more demanding games you play the lower the settings need to be in order to play without the game being unplayable. I really hope this helped and I am sorry if the games that you want to see work are not on the list. I don't really have many games in my steam library right now but when the summer sale 2015 happens I will be adding games to the list.","16"
"B00TI6TFHQ","MSI GE Series GE60 Apache Pro-867 15.6-Inch Gaming Laptop (Aluminum Black)","4","2015-05-10","Happy with the overall performance","Pro's: does what it does best and that's being a gaming laptop.<br />Love the Cooler boost ability granted it can be noisey at times that's expected.<br /><br />Con's: on some high CPU based games (ex. Planetside 2) it does overheat quite fast even with the cooler boost but thats my only complaint about it.<br /><br />All in all a great buy for a great price","5"
"B00NVV2B98","ASUS ROG G751JT-WH71(WX) 17-Inch Gaming Laptop, Nvidia GeForce GTX 970M, 16 GB RAM, 1 TB HDD (Win 10 Version)","4","2015-04-06","good","Please install the necessary software next time ,good computer","0"
"B00IXQE2R0","CUK MSI 17.3-inch Notebook i7-4710MQ 16GB 500GB SSD with 2TB HDD NVIDIA GTX 960M 2GB Full HD Windows 8.1 Gaming Laptop","5","2015-05-11","I was gaming and being super cool and productive","Got this computer on Friday and man,  Um my friends were concerned where I was.  I was gaming and being super cool and productive.  This computer is a beast.<br /><br />Overall its a sweet beast and does all I want.  First time I spent a good amount of money on a super machine and thrilled thus far.<br /><br />Pros<br />Gigantic Screen<br />Nice and powerful<br />Looks cool<br />runs all the games I want<br /><br />Cons<br />Its a heavy beast<br />Its its own portable heater -  its gets hot on your lap<br />Volume control -  If your in a game you cant increase or decrease sound on the pc,  their is no volume up or down button.  Also I could be wrong about this as I have only had for a couple days<br />I hate windows - but that a personal perspective.<br /><br />I showed this computer to my cat and he became a lion.","3"
"B00K6ZIFFG","Lenovo Y50 15.6-Inch Touchscreen Gaming Laptop PC (Intel Core i7 2.4 GHz, 8GB DDR3 RAM, 1TB Hard Drive, Windows 8.1) - 59426255","3","2015-05-11","Good Device cheap but BAD","Great Device, Cheap, BUT bad<br /><br />1. Bad Wifi<br />2.Bad GPU integration<br />3.Bad Bios<br /><br />EXTREMELY bad support from Lenovo will never buy a lenovo &#34;gaming&#34; laptop ever again.","0"
"B00NWE9RPA","Asus ROG G751JY 17.3-Inch Gaming Laptop (Intel Core i7 4860H, 4 GB DDR3, 1TB HDD 7200 SSD With 256 GB RPM)","5","2015-04-07","My real thoughts 2 months after purchase.  You'll want this laptop!","I bought a 'like new' one from amazon warehouse deals to save a few bucks.  I waited 2 months to write this review, as to give it a good amount of time to thoroughly review it.  Here's my thoughts.<br /><br />1) Hardware, Construction & Quality<br />I'm coming from a retina 15 macbook pro, so the feeling of plastic is a little different than aluminum.  I STILL think that macbooks are the best made product.  This is the BEST WINDOWS laptop I've ever used.  It is SOLIDLY built.  The Hinge is extremely thick and solid.  Best hinge system I've seen.  The keyboard are chick-let keys, alot like my macbook, and i like them.  I did not have any problems/dead pixels and the 'like new' condition was actually new, most likely a dent in the box, worth the savings.<br />The 980m is the fastest mobile chip on the market today.  It MAKES this laptop.<br /><br />2)  Keyboard<br />I like the keyboard alot.  It ONLY glows red. You can set the brightness three levels. It has programmable keys at the top left of the keyboard.  3 are programmable wish asus software, one is a dedicated Steam button (that opens steam in full screen) and the other is Nvidia Shadow Play button to record your gameplay (only).  The F keys all do extra things (like brightness and volume) BUT you have to push the FN key first.  Coming from a Mac, I HATE THIS.  This and the fact that the top left button is the shadow play button and NOT the esc key are the two downfalls of this keyboard layout. Finally the dedicated gaming center key. It is located where the Num lock key used to be (stupid) You'll never use this as game center is stupid and a waste of resources and space.<br /><br />3) Screen<br />I was worried.  I came from a 4k (retina) screen and i was &#34;downgrading&#34; to a 1080p screen.  Boy, was i wrong.  Its gorgeous.  Its a IPA screen but can be set (via the nvidia settings) to run up to 100hz!  Colors are perfect and I think its a superior screen to most gaming laptops out today.<br /><br />4) Software<br />Windows 8.1  I think most people don't like it, but i think its good.  Metro side is useless, but this debate will end when windows 10 comes out (which you can run on this now using the tech preview, I havent tried it yet though).  Bloatware is minimal.  I ALWAYS do a fresh wipe anyways, but the programs I would uninstall are, asus live update, as it never finds anything new, game center (metro app that does nothing but hog resources), and the network program, as its screws up the internet.<br />Bluray software does NOT come with it, but there is a free program called Lewwo Bluray player that works awesome!<br /><br />5) Performance<br />Yeah, if you found this laptop, your already looking for the best you can buy in a laptop.  I was only looking at ones that had 980m, and there were only 3 to choose from, this, the alienware, msi dominator. This easily won hands down due to the screen (100hz!) and the gsync drivers (alpha, google search it!)  Mine came with 24gb, but i bought a 8 gb stick to get to the 32gb that can max it out.  It was a waste as I'll never use the 24gb but i hated that this beast wasn't maxed out!  I've done alot of chat on the ROG forums about finding the latest drivers to maximize performance, so check that site out and READ...I wont go into all that here since its all on the forums.<br />The PCIe x4 SSD is CRAZY CRAZY fast, 1000 read/write, MUCH faster than sata 6 ssds.  NOTE:  there are three spots for storage drives, 1 PCIe x4 slot, 1 sata 6 slot UNDER the PCIe x4 Slot and one sata 3 slot to the right of the sata 6 slot.  WHY they did this I'll never understand.  Do yourself a favor and get he PCIe x4 drive either 256 or 512 model.  worth the cash (i have the 256 model (jy)).  The 1 tb drive is great a storage drive/game drive.<br /><br />6) Sound<br />The sound is the weakest part of this laptop.  The speakers are at the hinge, facing the user, with one sub at the bottom of the laptop.  Its a bit louder than the macbook pro I had, but at higher levels the sound is a bit distorted.  The original drivers made the sound come out of only one side of the speakers, the newer drivers fix that so make sure to update your drivers!  I've connected the hdmi out on the laptop to my tv/avr and sound comes out of the hdmi great (as well as video).<br /><br />7) Battery<br />It has a non replaceable battery but lasts about 4 hours with internet use (maybe 2 or so with gaming at 30fps).<br />The power brick is HUGE.  Bigger than the xbox one.  Also, the power plug into the laptop is L shaped, and inserts into the laptop.  I hope it doesn't break.<br /><br />8) Cooling<br />The fatness of the laptop is for the cooling.  This thing stays VERY cool and Very quiet even after hours of gaming.  Never burns my legs (does get warmish).  Cooler than mac book easy and quieter.<br /><br />9) Conclusion<br />I bought it, so you should to!  Its a baller laptop with more power and runs most games over 60fps, some well into the upper 100s (shadow of morder ran at 70-100 on maxed settings)  Heres my highlighted pros/cons list:<br /><br />Pro:<br />980m Fastest/best video card in existence today<br />seemingly gsync compatible (find the alpha driver that enables this)<br />IPS screen goes to 100 HZ<br />Cool/quiet<br />24gb memory standard (you'll never use it all!)<br /><br />Cons:<br />Sound distorts at higher levels<br />Programmable keys where you expect other keys to be from muscle memory<br />YOU WILL KEEP HITTING THE BLUE-RAY drive open when you move it.<br />If you use a USB mouse like i do (razor death adder) and are right handed, the location of the USB slots are in the way of the mouse movement.<br />weight (but duh, if your buying this for gaming, you know its heavy and aren't taking farther than the desk to the couch)<br /><br />I love this laptop and haven't looked back since i bought it.  Its fantastic and your friends will be in awe.ne side of the speakers, the newer drivers fix that so make sure to update your drivers!  I've connected the hdmi out on the laptop to my tv/avr and sound comes out of the hdmi great (as well as video).  7) Battery It has a non replaceable battery but lasts about 4 hours with internet use (maybe 2 or so with gaming at 30fps). The power brick is HUGE.  Bigger than the xbox one.  Also, the power plug into the laptop is L shaped, and inserts into the laptop.  I hope it doesn't break.  8) Cooling The fatness of the laptop is for the cooling.  This thing stays VERY cool and Very quiet even after hours of gaming.  Never burns my legs (does get warmish).  Cooler than mac book easy and quieter.  9) Conclusion I bought it, so you should to!  Its a baller laptop with more power and runs most games over 60fps, some well into the upper 100s (shadow of morder ran at 70-100 on maxed settings)  Heres my highlighted pros/cons list:  Pro: 980m Fastest/best video card in existence today seemingly gsync compatible (find the alpha driver that enables this) IPS screen goes to 100 HZ Cool/quiet 24gb memory standard (you'll never use it all!)  Cons: Sound distorts at higher levels Programmable keys where you expect other keys to be from muscle memory YOU WILL KEEP HITTING THE BLUE-RAY drive open when you move it. If you use a USB mouse like i do (razor death adder) and are right handed, the location of the USB slots are in the way of the mouse movement. weight (but duh, if your buying this for gaming, you know its heavy and aren't taking farther than the desk to the couch)  I love this laptop and haven't looked back since i bought it.  Its fantastic and your friends will be in awe.","7"
"B00JXLGE7K","Alienware ALW17-5312sLV 17.3-Inch Gaming Laptop [Discontinued By Manufacturer]","5","2015-04-08","Best computer ever","My life is so much better since buying this computer! Sounds lame but it's true! I Love gaming and I can be picky when it comes to graphics and this computer exceeded my expectations by far! No lag no freeze perfect frame rate everything works and looks like a dream!","0"
"B00IXQE4JQ","CUK MSI 17.3-inch Notebook i7-4710MQ 16GB 1TB HDD NVIDIA GTX 960M 2GB Full HD Windows 8.1 Gaming Laptop","5","2015-04-08","Trend-Setting, Top Notch Technology","This is a TOP SHELF box that is NOT intended for scrubs with limited PC knowledge seeking to be the envy of their peers. While I must admit, I was a bit hesitant to place an order after reviewing some of the negative comments, in the end I was right using better judgment & trusting my gut feeling. This box has: EXCELLENT GRAPHICS, GREAT SPECS, is SUPER QUICK, EXTREMELY WELL MADE, & DURABLE for travel. I never understood people who complain about the size & weight of a 17&#34; laptop. Perhaps they'd be more comfortable if it felt like a &#34;Sunday Newspaper!&#34; At only $1200, this box was a GREAT BUY and will surely last me until I am VERY old(er) & gray! My only complaint if any, is the Windows 8 OS being a pain in the ankle getting up to speed with the learning curve while &#34;Hunting&#34; for the correct paths to complete the most basic tasks!!! Bravo to China & Mr.Gates...","0"
"B00TI6TAHQ","MSI GP Series GP70 Leopard-490 17.3-Inch Gaming Laptop (Black)","5","2015-05-13","Five Stars","Its a great pc I love it","1"
"B00OBQ5950","ASUS G751JT 17-Inch Gaming Laptop [2014 model]","4","2015-04-09","Nice and Powerful.","I picked mine up in early January. My previous laptop was also a ROG laptop.  I have had great luck with it over the years, and when it came time to upgrade, I went back to Asus.<br /><br />These are beefy, performance oriented laptops.  That is the long and short of it.  I REALLY like how the heat-sinks and fans work.  I love how it vents out the back, with a lot of airflow, yet, because there is such a wider area of venting, the fans themselves run a little slower and are quiet.<br /><br />I've been running Evolve on this laptop without any issues.  The screen is great, and looks good from a very wide angle.  I love that aspect.  I don't have to face it towards a person directly for them to see the image.  I'm also a photographer, and this has been WONDERFUL, since I didn't have to find the \\""sweet spot\\"" to look at the laptop right.<br /><br />Now, for the negatives.  I ALMOST left this 5 stars.  It is more of a -.75 star, in reality, so I rounded.<br /><br />First.  There is NOT a removable battery.  This was the REAL WTF about the laptop.  Laptop batteries have a life, and if I want to extend that life, I'd really like to be able to replace the battery.  My older laptop is only a few years old, and the battery discharges very quickly, and will turn off the laptop without any warning.  I am concerned about this laptop, because of that.<br /><br />Second, I hate the hinge.  It is across the center, and looks good, but every time I open the laptop, the hinge and screen flex noticeably.  I'm trying to break the habit of opening from the corner, and do it from the center.<br /><br />Third, I really dislike the location of the audio ports.  In my older model, they are on the left.  In this model, they are on the right.  That means they can be a problem when using a mouse (right handed).  This one is not a major issue, but I believe it was a bad design decision.<br /><br />Fourth, there is no recovery media.  If I am spending close to $2k on a laptop, they can ship therecovery on a thumb drive.  At the price point of thumb drives, that is horrible customer service.<br /><br />So, the long and the short of it.  I like the laptop, and would easily buy it again, if I was back in the market.  They are spendy, but you get some awesome performance.","1"
"B00NWE9RPA","Asus ROG G751JY 17.3-Inch Gaming Laptop (Intel Core i7 4860H, 4 GB DDR3, 1TB HDD 7200 SSD With 256 GB RPM)","4","2015-05-15","Great, but many of the drivers were no only ...","Great, but many of the drivers were no only out of date but incorrectly installed or not installed at all.","2"
"B00NJVRTHE","ASUS GL771JM 17-Inch Gaming Laptop [2014]","4","2015-04-10","Four Stars","Nice system. Just wish I could have lights on the keys.","0"
"B00K6ZIMPE","Lenovo Y50 15.6-Inch Gaming Laptop (59425944) Black","1","2015-05-16","do not buy","Worked for a few months,now it keeps having errors.1000$ for a paperweight.","2"
"B00NVV2B98","ASUS ROG G751JT-WH71(WX) 17-Inch Gaming Laptop, Nvidia GeForce GTX 970M, 16 GB RAM, 1 TB HDD (Win 10 Version)","5","2015-05-16","Five Stars","nice.5 stars","0"
"B00NWE9RPA","Asus ROG G751JY 17.3-Inch Gaming Laptop (Intel Core i7 4860H, 4 GB DDR3, 1TB HDD 7200 SSD With 256 GB RPM)","4","2015-04-11","... go my guess is its a dead pixel im fine with it for now but if it spreads i ...","this laptop is a beast ive only had it for a week so far i got no complaints but one just recently ive spotted a dot on the screen and i attempted to wipe it off but it wouldnt go my guess is its a dead pixel im fine with it for now but if it spreads i will not be happy to say the least","0"
"B004G603E2","CM Storm SF-19 Gaming Laptop Cooling Pad with Two 140mm Turbine Fans (SGA-4000-KKNF1)","5","2015-05-17","A great unit, but a slight redesign woud be even better.","This is a great product with a couple useless features but I still would highly recommend it.<br /><br />First off I bought it for a smaller laptop than it's radius, which i use for work, this was the only unit with multiple fans and a fan speed control which can be manually adjusted that I could find online.<br /><br />I'm a tall dude (6.2) so this sits in my lap perfectly, keeping both myself and my laptop cool continuously.<br /><br />The laptop that I'm using is older and I'm looking to build a new one soon to replace it, however heat and reliability of a power  supply is a major concern for me since I work on these things all day.<br /><br />The light system which is there for gamers I suspect is pretty useless to me as a feature. It looks nice and all, but it's not needed. The USB ports work fine, though I've read they can be fragile so I avoid using them unless I run out of ports. The power cable has been reliable and sturdy so far, which is a plus. Overall I really love this unit, but I wish it had some way to manually &#34;grab&#34; and &#34;frame&#34; whatever sized laptop you place o it. I would buy this again ether way however since I've gotten used to it.<br /><br />As for reliability, it's been a month so far and no problems or issues. It is however large so if you don't have a good sized laptop bag this will not be portable should remain for home or work use. Overall though...going smaller would be detrimental in my opinion for many other reasons. Firstly if I change to a larger laptop this unit will still be useful in the future. And second I can't imagine a smaller unit being comfortable sitting in my lap. Lastly, the air radius of two fans is far superior to a single fan when it comes to keeping a laptop cool, since different designs place components which generate lots of heat in different areas.","1"
"B00FYNP9AY","Laptop Sleeve Bag, Evecase Ultra-Slim Neoprene Padded Sleeve Case Bag w/ Accessory Pocket for Laptop / Gaming Laptop / Notebook / Ultrabook / Chromebook","4","2015-05-18","Four Stars","Nice sleeve, but I sent it back after I returned the I-Pad.","0"
"B00SIJGRJ8","Alienware 17 17.3-Inch Gaming Laptop","1","2015-05-19","If it's not perfect out of the box, it goes back.","Item arrived on time and well packed. Transformer didn't work.Impossible to use. I sent it back. I've read horror stories by people trying to fix things. If it's not perfect out of the box, it goes back.","1"
"B00OBQ5950","ASUS G751JT 17-Inch Gaming Laptop [2014 model]","4","2015-05-19","Very nice laptop with a price to fit","It was pretty good while it lasted. My previous laptop started crashing under almost any stress, so I thought I'd upgrade. This laptop was able to do pretty much anything I wanted, although I didn't push it very hard. I played some League of Legends and Dark Souls 2 on the highest settings available, and had pretty awesome framerates.<br /><br />I ended up returning this laptop initially because there were weird lights/colors seemingly bleeding through the screen. It was very noticeable when the screen was black or another dark color. There were just random patches of a soft, glowing green coming through the display. I received a replacement and didn't have the same issue. About a week before my deadline for returning it, I discovered that one of the USB ports would not remain connected. It'd stay connected long enough for me to browse a directory on an external drive, only to lose track of the drive moments later. File transfers were pretty much impossible.<br /><br />I ended up returning the second one and did not get a replacement. It was a very nice laptop, but after thinking about it for a while, I decided it wasn't nice enough to warrant the price. Had either of the two laptops not had issues, I'd still be using it and probably enjoying it. Instead I'll probably put together a more economical desktop and spend the excess refund on peripherals like some nice monitors.<br /><br />If you want portable, powerful gaming capability, this should get the job done.","1"
"B00OBA5AMI","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","1","2015-05-20","Sent it back. Bought yoga 3. Follow my ...","Sent it back. Bought yoga 3. Follow my lead the i7 is sooooooooooo much faster. While I was typing this I downloaded everything off the internet that ever existed and learned to play the guitar. That computer would still be starting up.","0"
"B00MM2WA8O","Acer Aspire V3-572G-54S6 Gaming Laptop - 15.6"" WLED Backlit Screen, 4th Gen Intel Core i5-4210U (1.70GHz), 8GB DDR3L Memory, 1TB HDD, 2GB NVIDIA GeForce GT 840M Graphics, Windows 8.1","5","2015-04-14","Very Impressed","I have to say, I am impressed with this laptop. I needed a powerful, decent priced laptop that could handle cpu intensive gaming and multiple tasks (esp. Photoshop, etc) and this machine delivered. It is much thinner and lighter than it appears in the picture but nonetheless impressive with how capable it is. The built is nice and of high quality; no need to worry about smears or fingerprints, which is a plus. It's pretty quiet and doesn't generate a lot of heat when gaming or watching videos. This laptop doesn't have a backlit keyboard nor a touch screen, but they're not a huge issue for me. I am happy with my purchase and highly recommend this beastly machine.","0"
"B00NJVRTHE","ASUS GL771JM 17-Inch Gaming Laptop [2014]","1","2015-04-15","Assus Rog GL771jm-dh71","Reading all the bad reviewed, I took my chance and ordered this lap top for my boys. We're so exited and can't wait to get it. Well it arrived today 4/15/15.  Boys when through the initial set up and wait for hours before log in window come up.  Log in , BLUE SCREEN OF DEATH. Nothing.<br />Am requesting to return for refund. Bye bye ASSUS.","0"
"B00NVV2B98","ASUS ROG G751JT-WH71(WX) 17-Inch Gaming Laptop, Nvidia GeForce GTX 970M, 16 GB RAM, 1 TB HDD (Win 10 Version)","4","2015-04-16","Very fast laptop, has everything I wanted and more ...","Very fast laptop, has everything I wanted and more. I just wish I could have got it without windows 8.1  Windows 10 will be out soon and I will be changing to that.","0"
"B00T7XRGGC","ASUS K501UX 15-inch Gaming Laptop (Intel Core i7 Processor, 8GB RAM, 256GB SSD Hard Drive, Windows 10 (64 bit)), Black/Silver Metal","5","2015-04-17","Get the IPS w/ SSD Version","I shopped around for a bit for a budget gaming laptop with good specs. A lot of reviews rated this one highly so I tried it out. The runner up to this as the Lenovo Y50 which is not spec'ed as well but is a bit cheaper (more comments on the Y50 at the bottom).<br /><br />For the ASUS GL551JW, I highly recommend that you pay the extra and get the IPS version with 128GB  SSD. I first got the other version and the first time I powered it on I regreted it, everyone gets used to IPS screens on our phones and tablets so the non-IPS display on the other GL551JW has poor contrast and viewing angles and looks washed out. It's a shame to have a lot of good hardware under the hood just to make it look bad cause of a cheap display.<br /><br />I retruned the non-IPS and got this IPS version the next day and love the IPS version of this computer right away and love it. Another point of advice, for some reason the 1 TB Harddrive on both versions are partitioned into 2 x 465 GB partitions which is really annoying since it's 1 physical drive. On the IPS with SSD the OS is on the SSD drive so it was very easy to go into administrative tools, computer management and delete the 2x 465's and re-format to 1 TB partition. This would be very difficult to do on the version without the SSD.<br /><br />I've been using this computer for a couple of weeks, largely gaming and some slight photo/video editing. It performs great in everything I do, I get very high frame rates on almost every game with settings set to max. It's a pretty moderate sized desktop replacement, maybe too big for a commuter computer but great for around the house getting something serious done while sitting on the couch.<br /><br />For those who are looking for the next step down but still a really good deal, take a look at the Lenovo Y50, its regularly on Slick deals for 800-900, it also has IPS and the i7 but its graphics card is the next one down (860M) and it's HDD configuration is 1TB 5400 + 8GB SSD Cache, the SSD Cache will give you a little boost to boot times but the 5400prm speed the HDD will become painful for anything using a lot of data. I was willing to pay a bit more for the Asus because I'm particular about performance and had the budget to put a little more in.<br /><br />The GL551JW is a great deal, it's close to the same performance as high end gaming laptops for half the price.","14"
"B00NJVRTHE","ASUS GL771JM 17-Inch Gaming Laptop [2014]","5","2015-04-17","Bonito","Beautiful, amazing... i love it I buy this laptop and now I'm happy!","0"
"B00T7XRH2A","ASUS K501UX 15-inch Gaming Laptop (Intel Core i7 Processor, 8GB RAM, 256GB SSD Hard Drive, Windows 10 (64 bit)), Black/Silver Metal","3","2015-05-23","Nice quality and design, poor display.","I purchased this product on 5/18 upon receiving it there were 4 stuck pixels (bright green) in the lower right hand corner of the screen. Contacted ASUS for a replacement only to be told it would take 5-7 business days to examine the laptop and another 7-14 days for repair if it qualified. I contacted Amazon and was able to get a replacement overnighted to me and in my hands the very next day.  Upon receiving my replacement laptop I had a cluster of about 5-7 stuck pixels (white this time) just to the right of the middle of the screen. Contacted ASUS and got the same story. Amazon did not have any more in stock so I decided to go ahead and return the laptop for a refund.  The short amount of time I spent with the laptop I can tell you the build quality was nice and it ran all games I played on it with minimum of 60fps. Boot time was decent for a 7200 RPM HDD.  Overall I did like the design and quality of the laptop, the displays do not seem up to par and ASUS should work on their quality control.  EDIT 05/26/2015: I decided to try to give ASUS another try and bought the GL551JW-DS74 instead of the DS71 model. I must say the extra $150 for SSD and the IPS display was well worth it. I would have paid an extra $200 just for the IPS display over the TN on the DS71 model.","3"
"B00QHD8PY2","CUK ASUS ROG G751JL Full HD 17 Inch Gaming Laptop (Intel Core i7-4720HQ, 32 GB, 500GB SSD, 1TB HDD, Blu-Ray Drive, Black) with NVIDIA GTX 965M Windows 10 Gamer Notebook PC Computer","5","2015-05-24","If you don't have one, get one.","I had trouble believing that this machine could be sold with these upgrades for less than the base price at other places but I gave it a try, and I'm so glad I did. CUK beat the shipping estimate by three days (I actually had the laptop before the estimated ship date) and it arrived in perfect condition. If it weren't for the stickers on the box I would not have known any upgrades had been done. As for performance, this machine is smoking fast. I'm a photographer, not a gamer, but I still need lots of RAM and GPU for what I do and this fits the bill. I opened up six of my largest Photoshop images simultaneously - something I think would actually have killed my last laptop - and this beast just smiled at me and asked for something hard. With the SSD loading apps like Lightroom and Photoshop is nearly instant, and with 2TB of storage I don't need to worry about where I'm going to save things. I'm not thrilled with the location of the USB ports on the right had side of the unit (I'd like them more towards the back) but as far as performance goes I couldn't be happier.","11"
"B00IXQE4JQ","CUK MSI 17.3-inch Notebook i7-4710MQ 16GB 1TB HDD NVIDIA GTX 960M 2GB Full HD Windows 8.1 Gaming Laptop","5","2015-04-20","Five Stars","Absolutely love it.","0"
"B00TI6TAB2","MSI GP Series GP60 Leopard-836 15.6-Inch Gaming Laptop (Black)","5","2015-05-25","Five Stars","Showed up day before it was suppose to. Came with free gift. Product satifaction 100% =D","5"
"B00MMMMMX2","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-05-26","Five Stars","Great product for the Price!","0"
"B00KD5DUR2","Lenovo Y50 Performance Gaming Laptop - DOORBUSTER","3","2015-04-21","Weak WiFi Performance","Bought this in February 2015 for my son for school and gaming (I'll let you guess what he does most with it).  Delivered on time and delivers the power needed for gaming.  However, the one flaw we've encountered is the WiFi connection.  I have 50 Mbps to our modem and no one in the house has had a problem with connectivity except my son.  That means that out of five laptops, three tablets and six cell phones only his laptop has issues with connectivity.  We have had to buy a hard wired signal booster that plugs into the electrical socket where he uses it so that he doesn't face these constant lags.  This is disappointing, but not sure what else we can do about it.","2"
"B00T7XRH2A","ASUS K501UX 15-inch Gaming Laptop (Intel Core i7 Processor, 8GB RAM, 256GB SSD Hard Drive, Windows 10 (64 bit)), Black/Silver Metal","5","2015-05-27","Fast and reliable 15"" laptop. Best in class performance!","This laptop does it all with outstanding speeds.  Games, photo and video editing, web surfing, ext. I highly recommend this laptop, HD is not a ssd but it is still lightning fast. If you want to install a ssd.... No problem at all. Extremely easy to do. If you want a 15 inch screen with best in class performance with a respectful price tag. Look no further. Only complaint is the screen quality. It is a Tn panel so viewing angles are blahh but besides that, the screen is crisp and not pixilated. Forgot to mention, the build quality is great. Very handsome machine lol and the aluminum is a great touch.","1"
"B00T7XRGGC","ASUS K501UX 15-inch Gaming Laptop (Intel Core i7 Processor, 8GB RAM, 256GB SSD Hard Drive, Windows 10 (64 bit)), Black/Silver Metal","5","2015-04-21","UNBOXING VIDEO! GREAT LAPTOP!!!","I record gameplay, intense editing, and of course game! This laptop works great! I currently run Sony Vegas Pro 13, Steam and multiple types recording/editing software and this laptop handles it all perfectly! A great price for an excellent laptop!<br /><br />GAME ON!","7"
"B00T7XRGGC","ASUS K501UX 15-inch Gaming Laptop (Intel Core i7 Processor, 8GB RAM, 256GB SSD Hard Drive, Windows 10 (64 bit)), Black/Silver Metal","5","2015-04-21","5/5","One week in, literally no issues.<br />Some stats which I found difficult to find:<br />3D Mark Scores:<br />(For reference) Desktop w/ GTX Titan and i7: 25,000<br />Asus ROG GL551JW-DS74 on charger: 12,500<br /><br />Battery while streaming video with keyboard back-lighting turned off and headphones: ~4 hours<br />Battery while playing The Binding of Isaac: ~1.5 hours<br />Battery while playing Fallout: New Vegas on max settings, no mods: ~1 hour<br /><br />Pros: -Nice tactile feel to the center touchpad click<br />-IPS panel is noticeably vibrant<br />-Bloatware kept to a minimum<br />-Solid feel, reminds me of a Macbook with more plastic<br /><br />Cons: -My Caps Lock got stuck once<br /><br />tl;dr For a decent battery and excellent performance, buy this laptop.","6"
"B00K6ZIMPE","Lenovo Y50 15.6-Inch Gaming Laptop (59425944) Black","5","2015-05-27","Excellent choice for a PC gamer","Excellent choice for a PC gamer. You can run almost every game at High quality on this laptop. I personally ran GTA V, Dragon Age: Inquisition, Shadow of Mordor, World of Warcraft, etc. on this laptop smoothly. So if you are a PC gamer but don't want to spend too much money on your equipment, just choose this one, you won't regret it.","0"
"B00REWLE98","Lenovo Y50 15.6-Inch Gaming Laptop (59441402) Black","4","2015-05-27","Beautiful looks, very good metal finish","Beautiful looks, very good metal finish. Touchpad requires a bit of patience to get used to, but is very functional. It's good choice for mid price gamming laptops, the GTX860m graphics card guarantees very good performance and hi FPS rating.  Screen could be better, but not the worst.","1"
"B00OBA5AMI","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-04-22","Five Stars","My kid loves it'4 month and no problems","0"
"B00INTBQDA","Laptop Sleeve Bag, Evecase Ultra-Slim Neoprene Padded Sleeve Case Bag w/ Accessory Pocket for Laptop / Gaming Laptop / Notebook / Ultrabook / Chromebook","5","2015-04-22","awesome fit for my nextbook 11.6"" 2 in 1","awesome good delivery, fits my 11.6&#34; nextbook 2 in 1 perfect","0"
"B00OVA0MSA","HP ENVY Touchsmart 15.6"" Touchscreen Gaming Laptop - 15.6-inch Full HD WLED-Backlit Touchscreen Display, Intel 4th Gen i7-4510U Processor 2.0GHz, 12GB DDR3, 1TB SSHD, 4GB NVIDIA GTX 850M Discrete Graphics, Super DVD Burner, Beats Audio, Backlit Keyboard, Windows 8.1","5","2015-04-22","Great sound, picture","Everything I wanted at a lower price than anywhere else. Great sound, picture, speed.","0"
