artist_name,album_name,album_release_date,album_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_popularity,artist_popularity,artist_num_followers,artist_genres
Andrew Bird,The Mysterious Production of Eggs,2/8/2005,44,0.465021429,0.404214286,-11.11842857,0.042464286,0.719357143,0.176902971,0.139242857,0.279071429,125.1407857,229624.5714,34,55,285550,"art pop, chamber pop, chicago indie, folk-pop, freak folk, indie folk, indie pop, indie rock, melancholia, modern rock, new americana, stomp and holler"
Katie Melua,Call Off The Search,11/3/2003,44,0.499083333,0.2438,-12.60041667,0.03445,0.780333333,0.00295497,0.155491667,0.245458333,115.52025,206784.5833,31.83333333,55,213789,
Katie Melua,The Katie Melua Collection,10/27/2008,44,0.584,0.248035294,-13.39635294,0.038858824,0.712235294,0.002033518,0.136158824,0.2523,115.8682941,218115.2941,31.82352941,55,213789,
André Rieu,Amore,11/17/2017,44,0.153227778,0.272555556,-13.11261111,0.035877778,0.824033333,0.759722222,0.132344444,0.06815,103.4658889,266277.3333,33.05555556,56,194622,"easy listening, operatic pop"
Cassadee Pope,Frame By Frame,1/1/2013,44,0.557,0.740454545,-4.501636364,0.037427273,0.181009091,2.90E-06,0.124781818,0.557545455,148.2504545,223472.7273,32.81818182,56,133383,"contemporary country, pop emo, viral pop"
Ivy Queen,Flashback,10/4/2005,44,0.8267,0.8536,-5.2863,0.099505,0.1474315,0.000243611,0.176345,0.7449,97.4315,182259.9,15.45,56,471867,"latin, latin hip hop, reggaeton, trap latino, tropical"
Ivy Queen,Flashback,10/4/2005,44,0.8267,0.8536,-5.2863,0.099505,0.1474315,0.000243611,0.176345,0.7449,97.4315,182259.9,15.45,56,471869,"latin, latin hip hop, reggaeton, trap latino, tropical"
Matt Nathanson,Modern Love,6/17/2011,44,0.634181818,0.696363636,-6.036909091,0.035090909,0.099511273,6.20E-05,0.140681818,0.586363636,121.7432727,226121.0909,34,56,201488,"acoustic pop, folk-pop, indiecoustica, neo mellow, pop rock"
Fabrizio Moro,Pensa,1/29/2016,44,0.6077,0.6641,-6.0772,0.0354,0.177297,0.000372067,0.12859,0.4541,127.9219,225784.3,28.2,57,194682,"italian arena pop, italian pop"
Linda Ronstadt,Canciones de mi Padre,11/3/1987,44,0.449615385,0.198115385,-13.65769231,0.041269231,0.627307692,4.68E-07,0.197146154,0.497769231,127.3094615,186671.9231,36.23076923,57,198568,"country rock, folk, folk rock, heartland rock, lilith, mellow gold, singer-songwriter, soft rock"
Maxwell,Embrya,6/30/1998,44,0.623833333,0.395083333,-14.96158333,0.160866667,0.410683333,0.194998549,0.223383333,0.4746,119.3811667,314633.3333,33.91666667,57,647995,"dance pop, neo soul, new jack swing, quiet storm, r&b, urban contemporary"
Reba McEntire,Reba #1s,1/1/2005,44,0.557571429,0.432485714,-9.658571429,0.030514286,0.444382857,1.02E-06,0.142171429,0.402631429,115.1506571,210625.5429,25,57,652288,"contemporary country, country, country dawn"
The Moody Blues,A Question Of Balance,8/7/1970,44,0.4093125,0.5938125,-11.1858125,0.04319375,0.31235625,0.005011751,0.28423125,0.4901875,118.9540625,240715.875,28.25,57,292470,"album rock, art rock, british invasion, classic rock, folk, folk rock, hard rock, mellow gold, progressive rock, psychedelic rock, rock, soft rock, symphonic rock"
The Veronicas,Untouched,4/27/2018,44,0.5466,0.84116,-3.7664,0.063228,0.013976608,0.008334876,0.192344,0.484216,138.34168,207424.44,30.08,57,356231,"australian pop, candy pop, dance pop, electropop, girl group, pop, post-teen pop"
Wretch 32,"Young Fire, Old Flame",12/12/2015,44,0.584833333,0.79075,-5.053666667,0.305083333,0.161904167,3.14E-07,0.152675,0.458166667,113.977,248534.9167,35.5,57,130982,"grime, house, uk garage, uk hip hop"
Yuna,Yuna,4/24/2012,44,0.640615385,0.527384615,-8.762384615,0.041623077,0.398807692,0.016052348,0.116053846,0.520538462,113.651,216007.3077,33.84615385,57,256232,"indie r&b, malaysian pop"
Zucchero,All The Best - Zu & Co (Night Of The Proms 2014 / Limited Edition),1/1/2014,44,0.569916667,0.639527778,-6.131083333,0.037141667,0.14472225,0.00159767,0.205627778,0.416005556,124.2994167,257922.9722,28.77777778,57,177344,"classic italian pop, italian pop, italian pop rock"
Charlie Wilson,Forever Charlie,1/23/2015,44,0.75175,0.753583333,-4.468833333,0.049608333,0.11377825,0.05156387,0.14675,0.73525,102.0023333,231437.8333,35.25,58,358846,"neo soul, new jack swing, quiet storm, r&b, urban contemporary"
Frank Turner,Positive Songs For Negative People,7/31/2015,44,0.458666667,0.728333333,-7.958416667,0.065441667,0.154158583,4.11E-05,0.281908333,0.4335,132.6294167,198710.0833,36.91666667,58,217480,
Jake Bugg,On My One,6/17/2016,44,0.580909091,0.642090909,-7.193272727,0.036954545,0.195019364,0.008857381,0.149345455,0.516636364,121.2780909,182764.9091,36.63636364,58,594995,"garage rock, indie rock"
Joe Bonamassa,Dust Bowl,3/22/2011,44,0.449666667,0.710416667,-6.49525,0.036191667,0.1349985,0.0429676,0.20525,0.523991667,113.8488333,315412.25,33.16666667,58,375279,"blues-rock, classic rock, electric blues, modern blues"
Musiq Soulchild,Aijuswanaseing,11/14/2000,44,0.6720625,0.5324375,-8.7909375,0.1696625,0.2325375,0.000604491,0.187125,0.5340625,97.6665625,243456.6875,22.6875,58,546665,"dance pop, hip pop, indie r&b, neo soul, r&b, urban contemporary"
Sevyn Streeter,Shoulda Been There Pt. 1,7/17/2015,44,0.615461538,0.471023077,-10.59961538,0.367523077,0.440184615,0.007478096,0.3129,0.547076923,100.748,112674.9231,20.23076923,58,517060,"dance pop, deep pop r&b, hip pop, indie r&b, pop, r&b, trap queen, urban contemporary"
Gramatik,SB1,12/2/2008,44,0.743857143,0.701761905,-6.436952381,0.142552381,0.063820476,0.592952381,0.178304762,0.573142857,118.2670476,154932.1429,31.85714286,59,425243,"chillhop, downtempo, trip hop"
Tom Waits,The Heart Of Saturday Night (Remastered),10/15/1974,44,0.475272727,0.323272727,-10.72618182,0.040036364,0.817545455,0.000242113,0.1227,0.350818182,127.1918182,226716.5455,37.27272727,59,616760,"folk, folk rock, singer-songwriter"
Tom Waits,Real Gone (Remastered),10/5/2004,44,0.4916875,0.6260625,-9.82825,0.14963125,0.752,0.053671163,0.261975,0.5161875,112.3243125,258940.8125,33.0625,59,616760,"folk, folk rock, singer-songwriter"
Ace Hood,Starvation 5,7/11/2016,44,0.697666667,0.591444444,-7.680333333,0.214688889,0.245741667,0.001866904,0.202288889,0.344366667,113.5323889,221414.8333,30.66666667,60,787887,"dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music"
Cody Simpson,Paradise,9/28/2012,44,0.5978,0.746,-6.2846,0.05608,0.1293654,0.000192255,0.18513,0.7007,112.1366,195434.6,36.2,60,952867,"australian pop, dance pop, pop, post-teen pop, teen pop, viral pop"
Espinoza Paz,A Veces,5/28/2018,44,0.731052632,0.541578947,-5.295789474,0.048468421,0.393947368,1.13E-05,0.186721053,0.738052632,131.4063158,205336.8421,30.31578947,60,671729,"banda, grupera, norteno, ranchera, regional mexican"
Espinoza Paz,Del Rancho para el Mundo,11/13/2017,44,0.759454545,0.437636364,-6.633636364,0.0784,0.250654545,0.002733192,0.176772727,0.657090909,129.4420909,212945.5455,34.27272727,60,671729,"banda, grupera, norteno, ranchera, regional mexican"
Monica,Still Standing,3/19/2010,44,0.5935,0.6025,-5.9126,0.08246,0.18635,0,0.17167,0.4804,111.8922,237301.3,37.3,60,837244,"dance pop, deep pop r&b, hip pop, indie r&b, neo soul, new jack swing, pop, r&b, urban contemporary"
The Used,Imaginary Enemy,4/1/2014,44,0.494636364,0.820914545,-6.696363636,0.148727273,0.027814545,9.86E-05,0.332536364,0.427272727,140.745,295937.7273,34.45454545,60,491864,"emo, modern rock, pop punk, post-hardcore, screamo"
Tony Bennett,I Left My Heart In San Francisco,6/18/1962,44,0.369833333,0.263833333,-15.45133333,0.039591667,0.834916667,1.24E-06,0.215333333,0.341583333,104.129,156782.3333,21.66666667,60,335271,"adult standards, christmas, easy listening, lounge, vocal jazz"
Too $hort,Short Dogs In The House,9/11/1990,44,0.884846154,0.309230769,-15.94761538,0.294869231,0.035030469,0.063032774,0.157415385,0.610538462,106.192,321694.3077,26.84615385,60,443894,"dirty south rap, gangster rap, hip hop, hyphy, pop rap, rap, southern hip hop, west coast rap, west coast trap"
Action Bronson,SAAAB Stories produced by Harry Fraud,6/11/2013,44,0.554,0.795714286,-3.298857143,0.247857143,0.342714286,0,0.143428571,0.521142857,119.8244286,216353.2857,41.42857143,61,389010,"east coast hip hop, hip hop, pop rap, rap, southern hip hop, underground hip hop"
Bad Religion,The Dissent Of Man (Bonus Track Version),9/28/2010,44,0.4417,0.95695,-2.85545,0.08933,0.000913385,0.009810091,0.35444,0.53435,138.15955,165664,32.6,61,569465,"pop punk, punk, skate punk"
Birdman,Pricele$$,1/1/2009,44,0.642153846,0.713384615,-5.638230769,0.162069231,0.023700538,0.000294953,0.200869231,0.441061538,131.9753077,241780.6154,24.76923077,61,404675,"dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music"
Birdman,Lost At Sea,6/3/2016,44,0.729142857,0.606857143,-6.524,0.212971429,0.228742857,0,0.150842857,0.361142857,132.7647143,191225.8571,40.14285714,61,404675,"dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music"
Faith Hill,It Matters To Me,8/18/1995,44,0.6334,0.4963,-9.7087,0.03396,0.3895,1.50E-07,0.21208,0.5148,124.5074,215312,31.5,61,635716,"contemporary country, country, country dawn, country road, pop rock"
Kany Garcia,Kany García en Vivo,8/19/2014,44,0.489111111,0.686444444,-6.552611111,0.076172222,0.280633333,5.94E-06,0.729444444,0.276766667,115.7343333,222885.8889,32.05555556,61,368477,"cumbia, latin, latin pop, tropical"
Peter Gabriel,Peter Gabriel 1: Car (Remastered Version),2/25/1977,44,0.52,0.528555556,-10.42477778,0.058466667,0.2404,0.004823144,0.192133333,0.328,120.7887778,278222.1111,27.55555556,61,506833,"album rock, art pop, art rock, mellow gold, new wave, permanent wave, progressive rock, rock, soft rock, symphonic rock"
Seu Jorge,The Life Aquatic Exclusive Studio Sessions Featuring Seu Jorge,1/1/2005,44,0.61,0.239285714,-12.89314286,0.062907143,0.862,0.006468836,0.136778571,0.448857143,116.9008571,205059.0714,35.64285714,61,548297,"mpb, pagode, samba"
Seu Jorge,América Brasil O Disco,1/25/2008,44,0.611,0.775363636,-6.215909091,0.056863636,0.576363636,0.061601027,0.1793,0.739272727,141.3572727,326065.4545,32,61,548297,"mpb, pagode, samba"
Solange,Sol-Angel and the Hadley St. Dreams (Deluxe),8/26/2008,44,0.579529412,0.674941176,-6.032647059,0.116011765,0.138577235,0.009314818,0.194994118,0.559970588,103.7167059,256107.2941,33.47058824,61,542756,"dance pop, escape room, hip pop, indie r&b, neo soul, pop, r&b, urban contemporary"
Solange,TRUE,1/7/2013,44,0.725142857,0.546714286,-7.888285714,0.0867,0.185414286,0.017788286,0.117957143,0.536428571,113.57,239672.4286,38.85714286,61,542756,"dance pop, escape room, hip pop, indie r&b, neo soul, pop, r&b, urban contemporary"
Stevie Nicks,The Other Side Of The Mirror,5/9/1989,44,0.593083333,0.706916667,-10.58391667,0.032108333,0.0477975,0.001979327,0.190775,0.642416667,119.8993333,278987.75,27.33333333,61,389914,"album rock, heartland rock, mellow gold, rock"
Vicentico,Vicentico Solo Un Momento En Vivo,2/3/2012,44,0.580923077,0.674153846,-7.389153846,0.0347,0.14232,0.004066792,0.820692308,0.568923077,126.7766923,266678.9231,36.30769231,61,545031,"argentine rock, latin alternative, latin rock, nueva cancion, rock en espanol"
Eason Chan,<U+53CD><U+6B63><U+662F><U+6211>,7/19/2001,44,0.607,0.6217,-8.3501,0.0558,0.293791,6.06E-05,0.20431,0.5006,117.286,279634.9,25.4,62,248678,"c-pop, cantopop, mandopop"
Eason Chan,The Line-Up,7/24/2002,44,0.5943,0.6157,-8.3488,0.04815,0.452106,0.011304312,0.19457,0.5312,116.8428,237649,25.5,62,248678,"c-pop, cantopop, mandopop"
Ennio Morricone,Ennio Morricone,2/24/2004,44,0.308942857,0.227141714,-18.70517143,0.048974286,0.784692,0.711252911,0.135628571,0.191722857,102.8583714,215694.1143,9.771428571,62,360449,"classic soundtrack, soundtrack, vintage italian soundtrack"
Gipsy Kings,Allegria,2/24/2013,44,0.566,0.5413,-17.422,0.04662,0.821,0.2084855,0.49079,0.7048,98.034,212014.6,38.4,62,292009,"flamenco, rumba, world"
Grimes,Halfaxa,10/5/2010,44,0.553928571,0.620285714,-9.488,0.097878571,0.172584286,0.378423571,0.148335714,0.350228571,120.7862143,214308.5714,35.78571429,62,710206,"art pop, chillwave, electropop, escape room, grave wave, indie pop, indie r&b, indietronica, metropopolis, pop, shimmer pop"
Iration,Double Up,12/2/2016,44,0.7318,0.3767,-7.387,0.0393,0.6707,3.23E-06,0.1788,0.7235,127.5124,218630.4,38.7,62,183551,reggae rock
Jackson Browne,Standing In The Breach,10/3/2014,44,0.5635,0.4483,-10.6701,0.02988,0.361375,0.012041896,0.1332,0.4171,113.6767,337518.8,35.2,62,351028,"album rock, art rock, classic rock, folk, folk rock, heartland rock, mellow gold, piano rock, rock, roots rock, singer-songwriter, soft rock, southern rock"
Jovanotti,Lorenzo 1994,6/30/1994,44,0.772833333,0.743555556,-9.699833333,0.158155556,0.222583889,0.000204648,0.131077778,0.732944444,110.7498889,238847.2222,24.72222222,62,904463,"italian arena pop, italian hip hop, italian pop"
Kay One,Kenneth allein zu Haus,5/7/2010,44,0.656857143,0.645809524,-8.020904762,0.28922381,0.262534286,1.08E-07,0.213180952,0.617047619,107.801619,215550.4762,29.76190476,62,254163,"deep german hip hop, german hip hop, german pop"
Toni Braxton,"Love, Marriage<U+200E> & Divorce",1/1/2014,44,0.651818182,0.631363636,-6.513727273,0.048545455,0.2832,0.084403507,0.097109091,0.490545455,108.7810909,238315.1818,37,62,1217053,"dance pop, hip pop, neo soul, new jack swing, pop, quiet storm, r&b, urban contemporary"
Vanesa Martín,Munay Vivo,11/24/2017,44,0.494658537,0.694560976,-5.332926829,0.06684878,0.274959122,7.17E-05,0.486426829,0.362365854,116.1856585,254888.7073,28.19512195,62,296756,"latin arena pop, spanish pop, spanish pop rock"
Warren G,Regulate G Funk (Enhanced Reissue),6/7/1994,44,0.755833333,0.634916667,-8.827,0.3395,0.313533333,0.000703749,0.32725,0.625416667,100.90825,184861.5,26,62,599351,"dirty south rap, g funk, gangster rap, hardcore hip hop, hip hop, pop rap, rap, west coast rap"
Paolo Nutini,Caustic Love,4/14/2014,44,0.632846154,0.496146154,-10.04053846,0.076230769,0.310469231,0.067931397,0.140215385,0.460846154,122.5942308,238404.0769,34.07692308,63,644137,"folk-pop, neo mellow, neo soul, pop"
"Tito ""El Bambino""",Invicto,4/10/2017,44,0.742857143,0.713214286,-6.539642857,0.124557143,0.188493571,0.000273518,0.151014286,0.638,115.5897143,201112.2857,31.57142857,63,1122069,"latin, latin hip hop, pop, reggaeton, reggaeton flow, trap latino, tropical"
Jadakiss,Kiss Tha Game Goodbye,1/1/2001,44,0.655904762,0.75952381,-6.02252381,0.366695238,0.186384476,0.002486167,0.259461905,0.647666667,101.7714762,219504.4762,28.57142857,64,367474,"dirty south rap, east coast hip hop, gangster rap, hardcore hip hop, hip hop, hip pop, pop rap, rap, trap music"
Janet Jackson,Rhythm Nation,9/19/1989,44,0.44315,0.611765,-13.04755,0.06305,0.472305,0.14118188,0.281105,0.375795,87.59225,193599.95,21.85,64,1054103,"dance pop, hip pop, neo soul, new jack swing, pop, r&b, urban contemporary"
Janet Jackson,Control,2/4/1986,44,0.758777778,0.540333333,-14.015,0.050755556,0.327444444,0.043294978,0.144088889,0.667777778,117.2424444,278991.7778,35.77777778,64,1054103,"dance pop, hip pop, neo soul, new jack swing, pop, r&b, urban contemporary"
Method Man,4:21...The Day After,1/1/2006,44,0.61745,0.7093,-9.10265,0.40205,0.20480645,0.001634518,0.23882,0.5749,133.0293,185923.25,27.55,64,572033,"dirty south rap, east coast hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, southern hip hop"
Tiago Iorc,Novelas,5/18/2015,44,0.569,0.4146,-9.914,0.03325,0.500927,0.116400889,0.12216,0.3875,119.1016,226587.6,37.4,64,2114876,"brazilian rock, mpb"
TobyMac,Welcome to Diverse City,9/23/2004,44,0.6953125,0.7681875,-6.477625,0.1795375,0.087614375,0.00020849,0.22839375,0.66225,121.9731875,207360.8125,31.125,64,549133,"ccm, christian alternative rock, christian hip hop, christian music, christian rock, worship"
Alanis Morissette,Jagged Little Pill Acoustic,5/24/2005,44,0.509230769,0.589153846,-8.062153846,0.051030769,0.190416923,2.06E-07,0.144223077,0.377684615,124.5508462,265220.5385,35.30769231,65,967680,"alternative rock, canadian pop, folk-pop, lilith, pop rock, singer-songwriter"
Chris Tomlin,Hello Love,1/1/2008,44,0.43725,0.590333333,-6.855583333,0.036191667,0.22409,0.000143481,0.107808333,0.287666667,124.6831667,293115.4167,30.91666667,65,828852,"ccm, christian alternative rock, christian music, christian rock, worship"
Emeli Sandé,Long Live The Angels,11/11/2016,44,0.511666667,0.417333333,-9.717066667,0.087526667,0.471706667,0.012921545,0.157713333,0.307353333,111.6644,208201,32.26666667,65,1403917,"australian pop, dance pop, neo soul, pop, r&b"
Iron & Wine,Sing Into My Mouth,7/17/2015,44,0.42475,0.513333333,-8.345833333,0.033308333,0.272175,0.003695346,0.134658333,0.324608333,127.265,224382.25,33.33333333,65,644487,"chamber pop, folk-pop, indie folk, indie pop, modern rock, neo mellow, new americana, stomp and holler"
ONE OK ROCK,Zeitakubyo,11/21/2007,44,0.484090909,0.851090909,-4.882272727,0.068172727,0.013043664,0.002859545,0.230818182,0.463363636,124.2091818,238721.2727,36.72727273,65,1118743,"anime, j-pop, j-rock, visual kei"
Steely Dan,Everything Must Go,6/9/2003,44,0.831111111,0.463777778,-8.408666667,0.044966667,0.194,0.034886111,0.125222222,0.682,110.0803333,282234,38.22222222,65,552932,"album rock, art rock, blues-rock, classic rock, folk rock, hard rock, mellow gold, psychedelic rock, rock, roots rock, soft rock, southern rock"
Steely Dan,Two Against Nature,2/29/2000,44,0.807777778,0.491,-9.403777778,0.044866667,0.358888889,0.020232729,0.117733333,0.684333333,121.6868889,343377.7778,38.33333333,65,552932,"album rock, art rock, blues-rock, classic rock, folk rock, hard rock, mellow gold, psychedelic rock, rock, roots rock, soft rock, southern rock"
Supertramp,Legends Live in Concert Vol. 14,9/28/2015,44,0.479416667,0.510333333,-12.06133333,0.064491667,0.203671667,0.042603109,0.714416667,0.292191667,109.3685833,340335.5,37.41666667,65,803373,"album rock, art rock, classic rock, glam rock, mellow gold, piano rock, progressive rock, rock, soft rock"
Beck,The Information,1/1/2006,44,0.679333333,0.706066667,-7.355466667,0.058726667,0.143734,0.397391867,0.17758,0.5612,114.1314667,246157.3333,34,66,782452,"alternative rock, anti-folk, garage rock, indie rock, modern rock, permanent wave, rock"
Cristian Castro,Celebrando Al Príncipe,1/1/2012,44,0.420133333,0.570866667,-6.999066667,0.03278,0.479133333,2.74E-05,0.132433333,0.335933333,126.8728,253662.1333,34.93333333,66,709548,"latin, latin arena pop, latin pop, tropical"
Deftones,Covers,4/16/2011,44,0.328,0.739909091,-6.345363636,0.048154545,0.096421065,0.388446818,0.207190909,0.356145455,119.5808182,261288.3636,38.18181818,66,1049291,"alternative metal, alternative rock, groove metal, modern rock, nu metal, post-grunge, rap metal, rap rock, rock"
Kylie Minogue,Kylie,7/4/1988,44,0.7251,0.9127,-5.1935,0.0579,0.19858,0.14475,0.14824,0.7412,115.0446,212816,32.5,66,621133,"australian dance, australian pop, dance pop, electropop, eurodance, europop, new wave pop, pop, pop rock"
Ms. Lauryn Hill,MTV Unplugged No. 2.0,5/7/2002,44,0.587227273,0.345695455,-15.44736364,0.551259091,0.581727273,8.69E-06,0.576790909,0.608909091,125.3219545,291169.5909,30.81818182,66,977676,"conscious hip hop, dance pop, hip pop, indie r&b, neo soul, pop, r&b, urban contemporary"
Willie Nelson,Heroes,5/11/2012,44,0.580285714,0.446714286,-10.19585714,0.034371429,0.360528571,0.006085786,0.203921429,0.380285714,120.6669286,250032.3571,26.42857143,66,649049,"country, nashville sound, outlaw country, singer-songwriter, texas country, traditional country"
ZZ Top,The Very Baddest,6/9/2014,44,0.58115,0.70455,-9.432125,0.04761,0.11593415,0.033131701,0.1929475,0.681375,124.77455,224796.575,23.7,66,1497472,"album rock, blues-rock, classic rock, hard rock, metal, rock, southern rock"
Andy Grammer,Magazines or Novels,10/9/2015,44,0.642923077,0.739307692,-5.635384615,0.051746154,0.081493077,3.13E-06,0.1765,0.614230769,108.0043077,211296.3846,30.92307692,67,497644,"dance pop, neo mellow, pop, pop rock, post-teen pop, viral pop"
Aretha Franklin,Aretha Franklin Sings The Great Diva Classics,10/17/2014,44,0.5693,0.6548,-6.3459,0.05693,0.158574,3.73E-07,0.20202,0.39319,101.2712,248544,37.5,67,1348468,"christmas, classic soul, jazz blues, memphis soul, soul, southern soul"
Julieta Venegas,Los Momentos,3/19/2013,44,0.645,0.595909091,-8.898636364,0.055263636,0.418745455,0.036804152,0.160563636,0.484272727,126.3641818,198893.2727,36.81818182,67,721363,"latin, latin alternative, latin pop, latin rock, pop, rock en espanol"
Neil Young,Comes a Time,10/4/1978,44,0.5726,0.314,-14.9143,0.03232,0.3302,0.000974663,0.12398,0.5492,129.9078,222682.2,35.6,67,1060297,"album rock, classic canadian rock, classic rock, mellow gold, permanent wave, psychedelic rock, rock, roots rock, singer-songwriter"
Pepe Aguilar,Y Tenerte Otra Vez,7/7/2015,44,0.4505,0.385285714,-9.5485,0.031771429,0.536142857,0.000621507,0.137135714,0.549142857,142.7021429,234550.5,33.28571429,67,1081942,"grupera, latin pop, mariachi, ranchera, regional mexican"
Tracy Chapman,Let It Rain,10/15/2002,44,0.676,0.183983333,-14.54933333,0.045541667,0.765583333,0.075022295,0.183708333,0.365333333,123.0191667,202033.3333,36.75,67,633273,"folk, folk-pop, lilith, pop rock, singer-songwriter"
Cher,Cher,1/1/1987,44,0.543,0.5793,-11.4634,0.03637,0.40096,2.47E-07,0.20974,0.476,111.1748,235880,28.1,68,700587,"australian pop, dance pop, hollywood, new wave pop, pop"
Ja Rule,The Last Temptation,11/22/2002,44,0.714846154,0.637615385,-6.914307692,0.283261538,0.051874615,0.000402008,0.261192308,0.554615385,94.09230769,253162,16.76923077,68,674832,"dance pop, dirty south rap, east coast hip hop, gangster rap, hip hop, hip pop, pop rap, r&b, rap, urban contemporary"
KISS,Sonic Boom,9/9/2009,44,0.468576923,0.915230769,-4.736307692,0.060311538,0.015908692,0.000109069,0.157773077,0.601923077,121.8804615,223694.3846,28.15384615,68,2532465,"album rock, classic rock, glam rock, hard rock, metal, rock"
Laura Pausini,20 The Greatest Hits,10/31/2013,44,0.512657895,0.565376316,-6.903684211,0.056152632,0.463360526,7.90E-05,0.247573684,0.343973684,115.0521053,231212.3947,25.26315789,68,750657,"europop, italian pop, latin, latin arena pop, latin pop, mexican pop"
Lenny Kravitz,Black and White America,8/30/2011,44,0.5895625,0.6999375,-7.1763125,0.05474375,0.0948104,0.043797125,0.119025,0.63075,120.91175,247995,34.9375,68,1217343,"permanent wave, pop rock, rock"
Lenny Kravitz,Let Love Rule,9/19/1989,44,0.578307692,0.461769231,-14.52261538,0.040384615,0.1058,0.035080146,0.124238462,0.541846154,136.5477692,257051.1538,33.38461538,68,1217343,"permanent wave, pop rock, rock"
Nelly Furtado,Folklore,1/1/2003,44,0.609583333,0.720583333,-6.355916667,0.040391667,0.20825,0.067118017,0.204683333,0.537966667,117.2255833,252591.4167,30.75,68,1099679,"canadian pop, dance pop, pop, pop rock"
Nelly Furtado,Folklore,1/1/2003,44,0.609583333,0.720583333,-6.355916667,0.040391667,0.20825,0.067118017,0.204683333,0.537966667,117.2255833,252591.4167,30.75,68,1099679,"canadian pop, dance pop, pop, pop rock"
Waka Flocka Flame,The Brick House Boyz,3/23/2018,44,0.78075,0.528625,-8.123125,0.2260375,0.03439875,0.001806363,0.2211,0.34975,140.72975,207828,34,68,1237233,"dirty south rap, gangster rap, hip hop, pop, pop rap, rap, southern hip hop, trap music"
Waka Flocka Flame,Salute Me Or Shoot Me 5,1/19/2018,44,0.69525,0.7257,-6.21565,0.17094,0.0627076,4.12E-05,0.3694,0.4665,133.16095,194207.5,18.25,68,1237233,"dirty south rap, gangster rap, hip hop, pop, pop rap, rap, southern hip hop, trap music"
Alan Jackson,The Greatest Hits Collection,10/16/1995,44,0.6303,0.5632,-8.5954,0.03009,0.186655,0.000222933,0.160715,0.61085,121.3538,199719.3,25.275,69,781690,"contemporary country, country, country road"
Carlos Rivera,El Hubiera No Existe (Sesión en Vivo),1/21/2014,44,0.506875,0.160025,-13.791625,0.1003,0.860125,7.64E-07,0.106525,0.317625,145.29475,210661.625,40.25,69,448694,"latin, latin arena pop, latin pop, mexican pop"
Fabolous,Street Dreams,1/14/2003,44,0.77325,0.6397,-6.56575,0.266425,0.128515,2.40E-06,0.08935,0.64305,110.49145,238791.4,14.95,69,823570,"dance pop, dirty south rap, gangster rap, hardcore hip hop, hip hop, hip pop, pop rap, r&b, rap, trap music, urban contemporary"
Mac DeMarco,2,8/9/2013,44,0.543692308,0.654461538,-7.805,0.057853846,0.193581538,0.245276769,0.211238462,0.559692308,116.5177692,162885.1538,33.15384615,69,836065,edmonton indie
Rod Stewart,Live 1976-1998: Tonights The Night,3/14/2014,44,0.44636,0.77868,-10.14552,0.058912,0.428116,0.117268558,0.93342,0.50602,124.80886,306617.34,24.66,69,857909,"adult standards, mellow gold, rock, soft rock"
Chief Keef,Young & Flexin,10/22/2013,44,0.610071429,0.732285714,-6.291642857,0.197007143,0.106738571,1.11E-06,0.249821429,0.471078571,133.0779286,190779.5714,21.35714286,70,1218828,"drill, hip hop, pop rap, rap, southern hip hop, trap music, underground hip hop, vapor trap"
Korn,Live & Rare,4/28/2006,44,0.368153846,0.922153846,-4.341461538,0.098253846,0.000324,0.164369231,0.812538462,0.3221,107.2371538,275507.7692,31,70,2375797,"alternative metal, funk metal, nu metal, post-grunge, rap metal, rap rock, rock"
Korn,Take A Look In The Mirror,11/19/2003,44,0.553615385,0.851692308,-4.337923077,0.069453846,0.001163561,0.056297508,0.224738462,0.385,107.3677692,212750.8462,35.61538462,70,2375797,"alternative metal, funk metal, nu metal, post-grunge, rap metal, rap rock, rock"
Paul McCartney,McCartney II (Special Edition),5/16/1980,44,0.592526316,0.532147368,-10.994,0.082073684,0.340951053,0.277521698,0.223168421,0.615094737,116.1328421,273176.8421,28.47368421,70,1639926,"album rock, art rock, classic rock, folk rock, mellow gold, rock, soft rock"
Paul McCartney,Pipes Of Peace,10/28/1983,44,0.623363636,0.539636364,-11.98354545,0.042236364,0.136735455,0.094909383,0.233327273,0.686181818,109.6897273,212850.9091,26.90909091,70,1639926,"album rock, art rock, classic rock, folk rock, mellow gold, rock, soft rock"
R. Kelly,Born Into The 90s,1/13/1992,44,0.735909091,0.612272727,-10.38981818,0.105345455,0.075461818,8.54E-07,0.1402,0.630090909,111.4552727,255992.7273,29.81818182,70,1608310,
R. Kelly,Born Into The 90s,1/13/1992,44,0.735909091,0.612272727,-10.38981818,0.105345455,0.075461818,8.54E-07,0.1402,0.630090909,111.4552727,255992.7273,29.81818182,70,1608304,
Rich Homie Quan,Still Goin In - Reloaded,4/30/2013,44,0.6093,0.59735,-9.18845,0.26245,0.0772725,0,0.17222,0.472,133.27485,203404,24.85,70,1665324,"deep trap, dwn trap, hip hop, pop rap, rap, southern hip hop, trap music"
